Date,Time,Throughput (Mbps)
20240412,22:09:43,1.0679407244777963
20240412,22:09:44,1.2444246861863641
20240412,22:09:45,1.441255941316388
20240412,22:09:46,1.6780551244003679
20240412,22:09:47,1.9645116333362407
20240412,22:09:48,3.736690786937288
20240412,22:09:49,2.3784329492108367
20240412,22:09:50,2.695296291087777
20240412,22:09:51,2.584637020574137
20240412,22:09:52,2.4330354925322255
20240412,20:39:03,1.6333454560421587
20240412,20:39:04,3.0376063074573247
20240412,20:39:05,1.680463124674548
20240412,20:39:06,1.4262073304434806
20240412,20:39:07,3.49085945780447
20240412,20:39:08,2.125359580091346
20240412,20:39:09,2.227765576249169
20240412,20:39:10,2.8031506095614565
20240412,20:39:11,2.4119474927654623
20240412,20:39:12,1.99479149056393
20240413,18:51:56,1.2204962748574304
20240413,18:51:57,1.5066107774066986
20240413,18:51:58,1.7466413639027167
20240413,18:51:59,2.018705801739418
20240413,18:52:00,2.33303093391035
20240413,18:52:01,3.8128366644410363
20240413,18:52:02,2.36107825385306
20240413,18:52:03,3.3049455166537443
20240413,18:52:04,1.4171004315318543
20240413,18:52:05,2.5097199096217286
20240412,21:33:38,1.6361684395066354
20240412,21:33:39,3.7648884161541867
20240412,21:33:40,2.985731840753498
20240412,21:33:41,2.469146551903826
20240412,21:33:42,1.7453056087371586
20240412,21:33:43,2.8053463031601122
20240412,21:33:44,1.1564556972488187
20240412,21:33:45,4.007144665602232
20240412,21:33:46,1.7172039270388155
20240412,21:33:47,2.2997781803453274
20240413,18:05:04,1.2202708134992801
20240413,18:05:05,1.5075022175922697
20240413,18:05:06,1.7456912952216328
20240413,18:05:07,2.0186615237009216
20240413,18:05:08,3.1874864915363386
20240413,18:05:09,2.847778407214381
20240413,18:05:10,3.1972480158998176
20240413,18:05:11,2.137892623339903
20240413,18:05:12,2.3679536816453903
20240413,18:05:13,2.7283982691384026
20240413,18:38:41,0.8728150616048794
20240413,18:38:42,0.927449462342623
20240413,18:38:43,1.0693706458855716
20240413,18:38:44,1.0038347131410945
20240413,18:38:45,1.2219827414342441
20240413,18:38:46,1.29746804481898
20240413,18:38:47,1.4088300012985633
20240413,18:38:48,1.5281032582951366
20240413,18:38:49,1.7556154224163882
20240413,18:38:50,1.517718133416371
20240412,21:41:50,1.6361863770553808
20240412,21:41:51,3.1750744398690403
20240412,21:41:52,2.1929742416114615
20240412,21:41:53,2.2478519026378754
20240412,21:41:54,3.350939116203647
20240412,21:41:55,2.1935138681414372
20240412,21:41:56,2.3126456801467166
20240412,21:41:57,2.322618545242719
20240412,21:41:58,2.326261242710834
20240412,21:41:59,2.311199104800359
20240413,18:34:27,1.6363532931040277
20240413,18:34:28,3.0661616144857913
20240413,18:34:29,2.9133115992314846
20240413,18:34:30,2.204016698720063
20240413,18:34:31,1.690073799579559
20240413,18:34:32,3.178401942177374
20240413,18:34:33,2.37730634417922
20240413,18:34:34,1.658909363937874
20240413,18:34:35,3.2268607775697054
20240413,18:34:36,2.1411973008344165
20240413,17:37:15,1.6334220134390425
20240413,17:37:16,3.8786354538945664
20240413,17:37:17,1.167139328215006
20240413,17:37:18,2.6095154599189
20240413,17:37:19,3.012245245109199
20240413,17:37:20,1.9313061224290509
20240413,17:37:21,1.8537867736252274
20240413,17:37:22,2.06364329225672
20240413,17:37:23,2.837616580736699
20240413,17:37:24,2.1279697541295572
20240412,22:18:09,0.09588558244763565
20240412,22:18:10,0.0758550358301168
20240412,22:18:11,0.4040502669780946
20240412,22:18:12,0.807513846656302
20240412,22:18:13,0.8398083310129207
20240412,22:18:14,0.949557657626959
20240412,22:18:15,0.817519485789048
20240412,22:18:16,1.0271999928639193
20240412,22:18:17,1.7021409194877162
20240412,22:18:18,2.66995575021772
20240412,22:34:53,1.6361553765392944
20240412,22:34:54,2.758639546439582
20240412,22:34:55,3.5603275333428863
20240412,22:34:56,2.313140498097468
20240412,22:34:57,1.7242529351096099
20240412,22:34:58,1.89828927047365
20240412,22:34:59,0.9493886479107857
20240412,22:35:00,1.2874112691754007
20240412,22:35:01,2.84926003445513
20240412,22:35:02,3.687651107278393
20240412,18:30:18,0.2677081951542979
20240412,18:30:19,1.360953601040813
20240412,18:30:20,0.8840505783416033
20240412,18:30:21,0.2725726776060424
20240412,18:30:22,0.0
20240412,18:30:23,1.0702236455093341
20240412,18:30:24,0.22881907982191724
20240412,18:30:25,0.655734407325251
20240412,18:30:26,0.1635818541012178
20240412,18:30:27,0.6765866263847403
20240412,20:51:46,1.013311242816
20240412,20:51:47,3.6491804553783513
20240412,20:51:48,1.1237180509351645
20240412,20:51:49,3.7639889327500557
20240412,20:51:50,3.034443228424178
20240412,20:51:51,2.073389865879462
20240412,20:51:52,1.9737179318759506
20240412,20:51:53,2.205659888845084
20240412,20:51:54,2.2042724810200633
20240412,20:51:55,2.0839815798208585
20240412,22:22:16,1.2748402056396049
20240412,22:22:17,3.626849642429899
20240412,22:22:18,3.0685948981836617
20240412,22:22:19,1.7718617803764867
20240412,22:22:20,2.309514910194994
20240412,22:22:20,2.309514910194994
20240413,18:56:01,0.8717909411648318
20240413,18:56:02,0.9284921453801244
20240413,18:56:03,1.0692990078934708
20240413,18:56:04,0.9821192795822978
20240413,18:56:05,1.3417305483139688
20240413,18:56:06,1.668499926301467
20240413,18:56:07,1.6162657590388068
20240413,18:56:08,1.5816658674899926
20240413,18:56:09,0.7203000629383574
20240413,18:56:10,0.0
20240412,21:37:39,1.2195110762655441
20240412,21:37:40,1.508719535652983
20240412,21:37:41,1.7456074448797454
20240412,21:37:42,2.760782898312927
20240412,21:37:43,3.74349364462225
20240412,21:37:44,2.181810891333953
20240412,21:37:45,2.488515810637461
20240412,21:37:46,2.782688044794236
20240412,21:37:47,2.3458901163638815
20240412,21:37:48,2.007785980099896
20240412,22:26:32,1.6355946455361001
20240412,22:26:33,3.086386248287226
20240412,22:26:34,2.28154796879818
20240412,22:26:35,2.8821225475177275
20240412,22:26:36,2.7282019659782497
20240412,22:26:37,2.2250445744465432
20240412,22:26:38,2.3143275455059684
20240412,22:26:39,2.388870256115506
20240412,22:26:40,2.5315788696087855
20240412,22:26:41,2.0642489502152324
20240413,17:03:44,1.6035396568338043
20240413,17:03:45,3.600009422637088
20240413,17:03:46,2.0953240580233476
20240413,17:03:47,2.9358946271926674
20240413,17:03:48,2.498777998775755
20240413,17:03:49,2.3017575472122376
20240413,17:03:50,2.445043495159561
20240413,17:03:51,2.3985221452224654
20240413,17:03:52,2.412483217749008
20240413,17:03:53,2.259848379328099
20240413,18:43:21,1.6349346178975228
20240413,18:43:22,3.0582899195931925
20240413,18:43:23,2.9955517366559943
20240413,18:43:24,2.229608656591419
20240413,18:43:25,1.9533359030589348
20240413,18:43:26,1.9088802395584914
20240413,18:43:27,3.361891108559436
20240413,18:43:28,2.4229170364718087
20240413,18:43:29,2.50978258879965
20240413,18:43:30,2.3568481494049434
20240412,19:04:44,1.046138667833024
20240412,19:04:45,1.660528580084477
20240412,19:04:46,1.080160522483199
20240412,19:04:47,1.1754573798520456
20240412,19:04:48,1.1266873731526175
20240412,19:04:49,1.0474231418292084
20240412,19:04:50,1.0475824086585652
20240412,19:04:51,1.0580946775550983
20240412,19:04:52,1.4067702577656336
20240412,19:04:53,1.3074996229069749
20240413,19:26:38,1.6364939112011583
20240413,19:26:39,3.055216501185719
20240413,19:26:40,1.429349147586893
20240413,19:26:41,3.098738339170981
20240413,19:26:42,2.6842713624993144
20240413,19:26:43,3.1196746652481253
20240413,19:26:44,2.3678116992957987
20240413,19:26:45,2.3801965444582773
20240413,19:26:46,1.7675901793862638
20240413,19:26:47,2.7169302688197
20240413,19:51:24,1.6364088743456529
20240413,19:51:25,3.0759321555486867
20240413,19:51:26,1.5057249676253357
20240413,19:51:27,3.012651859141752
20240413,19:51:28,1.5157691248919485
20240413,19:51:29,3.0466354768110313
20240413,19:51:30,3.4919378237853755
20240413,19:51:31,2.455231902823139
20240413,19:51:32,2.201947139585404
20240413,19:51:33,1.7584251166274987
20240413,17:56:41,1.198917219882828
20240413,17:56:42,1.4742389555442272
20240413,17:56:43,1.6913735090381032
20240413,17:56:44,1.9642090548368678
20240413,17:56:45,2.2696597443535635
20240413,17:56:46,2.902403433569038
20240413,17:56:47,3.448671358530527
20240413,17:56:48,2.7059676155958563
20240413,17:56:49,2.2808611387472357
20240413,17:56:50,2.3452496606287876
20240413,17:45:20,1.1341494156781664
20240413,17:45:21,1.3425411389609025
20240413,17:45:22,1.571563773683689
20240413,17:45:23,1.8205053287348085
20240413,17:45:24,2.867258290938957
20240413,17:45:25,2.906088025479928
20240413,17:45:26,3.3152190180236656
20240413,17:45:27,2.118616481627455
20240413,17:45:28,2.161371382673539
20240413,17:45:29,2.8252700163684383
20240413,19:18:01,1.1998016683237545
20240413,19:18:02,3.03403964735233
20240413,19:18:03,3.218338293502472
20240413,19:18:04,2.3458313956891574
20240413,19:18:05,2.488747276367572
20240413,19:18:06,2.0297050718292824
20240413,19:18:07,2.247872
20240413,19:18:08,2.955753862034255
20240413,19:18:09,2.5761594484556123
20240413,19:18:10,2.302581733821845
20240413,19:43:07,1.6363696745512413
20240413,19:43:08,2.9023103703611524
20240413,19:43:09,3.5670074443690374
20240413,19:43:10,2.041284970699284
20240413,19:43:11,2.3671796187818748
20240413,19:43:12,2.161444844033966
20240413,19:43:13,2.4550086004704585
20240413,19:43:14,2.193048738195495
20240413,19:43:15,2.3137697325628057
20240413,19:43:16,2.585127959331284
20240413,17:33:08,1.220723127714752
20240413,17:33:09,1.5063923035934783
20240413,17:33:10,1.7452061983220049
20240413,17:33:11,2.76318144256086
20240413,17:33:12,2.444055790738914
20240413,17:33:13,2.8262701613079027
20240413,17:33:14,3.152483425876727
20240413,17:33:15,2.793382756757401
20240413,17:33:16,1.7785546543268242
20240413,17:33:17,3.1768375305163836
20240413,18:09:18,1.6361930062490169
20240413,18:09:19,2.8911075415388945
20240413,18:09:20,2.891598994216485
20240413,18:09:21,2.67442689656953
20240413,18:09:22,2.738772263523008
20240413,18:09:23,2.158958957085684
20240413,18:09:24,2.204779623069187
20240413,18:09:25,2.565702926199533
20240413,18:09:26,2.2585015731479845
20240413,18:09:27,2.291510712241624
20240413,18:30:06,1.2094649365893793
20240413,18:30:07,3.362012180887672
20240413,18:30:08,1.7687929058864513
20240413,18:30:09,3.360983343975185
20240413,18:30:10,1.702684040782307
20240413,18:30:11,3.3064252764717486
20240413,18:30:12,2.7388078492632015
20240413,18:30:13,1.0254695730145749
20240413,18:30:14,3.700255985204161
20240413,18:30:15,2.105876923789051
20240412,20:47:25,1.63627958065019
20240412,20:47:26,3.0947742071226902
20240412,20:47:27,2.8629492104543792
20240412,20:47:28,2.051244728303283
20240412,20:47:29,3.075406274181425
20240412,20:47:30,2.1564441432349426
20240412,20:47:31,2.3501528267095435
20240412,20:47:32,1.572677371120768
20240412,20:47:33,2.308579116621829
20240412,20:47:34,2.170556756846441
20240412,20:15:42,1.1774646000488809
20240412,20:15:43,1.4409719075948888
20240412,20:15:44,1.6587534200555594
20240412,20:15:45,1.9192088262822027
20240412,20:15:46,2.2370762725990834
20240412,20:15:47,2.8931178319074182
20240412,20:15:48,3.5255138414317555
20240412,20:15:49,2.1930816751408813
20240412,20:15:50,2.379058624837583
20240412,20:15:51,2.6837482963777464
20240412,22:51:43,1.636314095972411
20240412,22:51:44,3.0199937573672146
20240412,22:51:45,2.15148845205494
20240412,22:51:46,3.1748174859753
20240412,22:51:47,1.5165647936005584
20240412,22:51:48,2.356322906729242
20240412,22:51:49,3.154192551037225
20240412,22:51:50,2.42284192785914
20240412,22:51:51,2.47445562570798
20240412,22:51:52,1.747716655008133
20240412,20:34:55,1.0897136385616752
20240412,20:34:56,1.278025505693959
20240412,20:34:57,1.4837382099973195
20240412,20:34:58,1.71341531881339
20240412,20:34:59,2.049672806394926
