Date,Time,Throughput (Mbps)
20240413,18:52:27,1.8841449256419551
20240413,18:52:28,2.106106345811422
20240413,18:52:29,0.8595204500570124
20240413,18:52:30,2.4336294644831336
20240413,18:52:31,2.1860420310327755
20240413,18:52:32,2.5906063381468227
20240413,18:52:33,2.67899279817699
20240413,18:52:34,2.612672427258806
20240413,18:52:35,2.811097547700918
20240413,18:52:36,3.0204611386185625
20240413,19:47:47,3.2482275591676046
20240413,19:47:48,24.33059558530401
20240413,19:47:49,36.547411519684744
20240413,19:47:50,34.64825914389533
20240413,19:47:51,54.76503265282363
20240413,19:47:52,58.367529499572186
20240413,19:47:53,62.0318001860595
20240413,19:47:54,64.30781665635587
20240413,19:47:55,64.3125363362092
20240413,19:47:56,60.27851578266007
20240413,18:39:13,2.1048136960298045
20240413,18:39:14,6.414184881853999
20240413,18:39:15,7.9065007001658865
20240413,18:39:16,9.259881826288675
20240413,18:39:17,10.208152245832265
20240413,18:39:18,13.375787862993828
20240413,18:39:19,14.69597656607224
20240413,18:39:20,7.578721763076358
20240413,18:39:21,11.944522419955147
20240413,18:39:22,10.199076625391399
20240413,17:29:41,2.0719629251615244
20240413,17:29:42,7.530438716158752
20240413,17:29:43,9.359273354465891
20240413,17:29:44,10.362498234697373
20240413,17:29:45,12.908897792688343
20240413,17:29:46,15.89656062455754
20240413,17:29:47,18.410190830621353
20240413,17:29:48,17.262133246318502
20240413,17:29:49,11.322621853071569
20240413,17:29:50,19.093644250682164
20240413,17:04:14,3.416462949383787
20240413,17:04:15,15.35647776587011
20240413,17:04:16,20.440254056080516
20240413,17:04:17,26.46776550353738
20240413,17:04:18,31.177973540442235
20240413,17:04:19,37.8772538940988
20240413,17:04:20,41.08337992111211
20240413,17:04:21,57.061653616292936
20240413,17:04:22,59.6732712372176
20240413,17:04:23,56.847698121511336
20240413,19:22:58,1.2340536588343507
20240413,19:22:59,2.0836589537942563
20240413,19:23:00,1.8521079512347252
20240413,19:23:01,2.92136
20240413,19:23:02,2.5904871389849426
20240413,19:23:03,4.097723527179444
20240413,19:23:04,4.1493974189605405
20240413,19:23:05,7.01083609252365
20240413,19:23:06,8.355189011740825
20240413,19:23:07,11.16831718220336
20240413,18:44:13,2.127225756715982
20240413,18:44:14,4.0344973540602895
20240413,18:44:15,4.5742554804801
20240413,18:44:16,5.568200303906751
20240413,18:44:17,6.71362280277274
20240413,18:44:18,8.356233837909365
20240413,18:44:19,8.79752168307415
20240413,18:44:20,11.913457869230992
20240413,18:44:21,14.502314971905689
20240413,18:44:22,15.58905844979187
20240413,18:01:29,1.6407792539574082
20240413,18:01:30,3.6506891361937686
20240413,18:01:31,3.2488995006014183
20240413,18:01:32,0.38619877788973983
20240413,18:01:33,2.7902132169393683
20240413,18:01:34,1.1904419992855497
20240413,18:01:35,1.9073847213600055
20240413,18:01:36,1.0356791828281673
20240413,18:01:37,2.1066689010530175
20240413,18:01:38,2.082353156220747
20240413,17:46:30,2.158090450661627
20240413,17:46:31,3.20675269315807
20240413,17:46:32,3.8745150523133427
20240413,17:46:33,4.794696955856965
20240413,17:46:34,5.711477121834518
20240413,17:46:35,6.8123552996272
20240413,17:46:36,8.917845120680116
20240413,17:46:37,11.31143845083908
20240413,17:46:38,12.159800325602264
20240413,17:46:39,13.272033728407147
20240413,19:31:13,1.2451529982929739
20240413,19:31:14,2.094893140784479
20240413,19:31:15,1.7637994195737865
20240413,19:31:16,1.4001320385534062
20240413,19:31:17,2.3039308585121465
20240413,19:31:18,1.4000354827073571
20240413,19:31:19,1.9622385498599253
20240413,19:31:20,1.7748657984341725
20240413,19:31:21,0.24253916038750525
20240413,19:31:22,1.9180186917958313
20240413,17:00:07,1.74141231327236
20240413,17:00:08,6.0043214870109205
20240413,17:00:09,7.419189146323221
20240413,17:00:10,9.07872558058
20240413,17:00:11,11.077713596818375
20240413,17:00:12,13.120528405842633
20240413,17:00:13,13.811511155510019
20240413,17:00:14,18.784801948438425
20240413,17:00:15,20.448969078200854
20240413,17:00:16,19.865643656330867
20240413,18:14:01,0.41833929372392586
20240413,18:14:02,0.0
20240413,18:14:03,0.0
20240413,18:14:04,1.3131441592853974
20240413,18:14:05,1.0147366820732355
20240413,18:14:06,0.991706742004294
20240413,18:14:07,0.8271714014391327
20240413,18:14:08,0.04408162774039864
