Date,Time,Throughput (Mbps)
20240413,18:22:16,17.457265779336456
20240413,18:22:17,37.91928854727324
20240413,18:22:18,59.830217451758664
20240413,18:22:19,58.8384649162059
20240413,18:22:20,86.213792691262
20240413,18:22:21,99.88331157766659
20240413,18:22:22,54.150523548140534
20240413,18:22:23,16.102980987241246
20240413,18:22:24,1.683841810868276
20240413,18:22:25,9.42799548326699
20240413,17:41:47,2.69621303469984
20240413,17:41:48,4.623568067529856
20240413,17:41:49,6.754379614787622
20240413,17:41:50,11.033016715689282
20240413,17:41:51,18.534340744837206
20240413,17:41:52,27.597442559903715
20240413,17:41:53,29.127459670156988
20240413,17:41:54,24.74459760062691
20240413,17:41:55,9.177652390477451
20240413,17:41:56,18.30614033035126
20240413,19:51:56,4.9850290014209975
20240413,19:51:57,4.533414780034863
20240413,19:51:58,5.825404910209184
20240413,19:51:59,6.396204615515868
20240413,19:52:00,8.013791519174617
20240413,19:52:01,8.945246038794409
20240413,19:52:02,17.398521012240675
20240413,19:52:03,21.95335415687799
20240413,19:52:04,29.32592728244039
20240413,19:52:05,39.37352730785322
20240413,17:08:27,5.74453316068119
20240413,17:08:28,10.181107428048744
20240413,17:08:29,15.512505875643942
20240413,17:08:30,15.74147190100459
20240413,17:08:31,21.936591732460837
20240413,17:08:32,25.2903768421144
20240413,17:08:33,17.72100775112132
20240413,17:08:34,12.61052930664255
20240413,17:08:35,16.576953225743406
20240413,17:08:36,15.091259186795282
20240413,18:18:09,10.66391586839123
20240413,18:18:10,14.827553284656304
20240413,18:18:11,31.46152408904453
20240413,18:18:12,55.838182164724294
20240413,18:18:13,76.16697533805385
20240413,18:18:14,130.94089296381281
20240413,18:18:15,145.77568096427527
20240413,18:18:16,140.12993399071397
20240413,18:18:17,121.73535097985472
20240413,18:18:18,79.51135238662731
20240413,19:39:33,5.994599969444696
20240413,19:39:34,10.011838503379318
20240413,19:39:35,12.637613358459372
20240413,19:39:36,1.1447438441911522
20240413,19:39:37,0.979670891373424
20240413,19:39:38,1.232637088563198
20240413,19:39:39,12.430816431466427
20240413,19:39:40,16.22603572106801
20240413,19:39:41,15.313123792034693
20240413,19:39:42,13.97859360448024
20240413,17:29:41,15.364094671164247
20240413,17:29:42,19.32939129074408
20240413,17:29:43,21.179645743457463
20240413,17:29:44,27.19690663041439
20240413,17:29:45,35.47225500714075
20240413,17:29:46,36.097002049419615
20240413,17:29:47,50.50576365309178
20240413,17:29:48,43.481391153241205
20240413,17:29:49,15.388184244091388
20240413,17:29:50,47.93572595134478
20240413,17:53:10,5.6685699425967595
20240413,17:53:11,6.41703519449021
20240413,17:53:12,6.098627202994824
20240413,17:53:13,6.021032909259484
