Date,Time,Throughput (Mbps)
20240412,18:57:01,13.036988012204436
20240412,18:57:02,35.237013156062034
20240412,18:57:03,10.480551338618909
20240412,18:57:04,10.483610440745583
20240412,18:57:05,10.484690109175032
20240412,18:57:06,10.486945133932467
20240412,18:57:07,10.48483758115114
20240412,18:57:08,10.489064165847093
20240412,18:57:09,10.484428918991242
20240412,18:57:10,10.488067382625895
20240412,22:27:34,8.95632784654946
20240412,22:27:35,28.84914952168999
20240412,22:27:36,10.482614693748454
20240412,22:27:37,10.488959100716016
20240412,22:27:38,10.485812500262858
20240412,22:27:39,10.486504427846286
20240412,22:27:40,10.4849113186949
20240412,22:27:41,10.483987799570585
20240412,22:27:42,20.974289115590516
20240412,22:27:43,31.46322674897319
20240413,17:38:11,64.94932910571951
20240413,17:38:12,94.36683401555814
20240413,17:38:13,94.3777859996105
20240413,17:38:14,73.3958402734208
20240413,17:38:15,94.37070376368044
20240413,17:38:16,94.3736344091187
20240413,17:38:17,94.36504548922116
20240413,17:38:18,94.38430102015731
20240413,17:38:19,94.3599502481589
20240413,17:38:20,94.3688250963204
20240412,21:30:32,41.56745760644953
20240412,21:30:33,52.424031683710254
20240412,21:30:34,20.965649143972495
20240412,21:30:35,31.46797863737509
20240412,21:30:36,20.97103751110081
20240412,21:30:37,10.481494236082794
20240412,21:30:38,20.97535820233829
20240412,21:30:39,10.483694157080453
20240412,21:30:40,10.486389412778536
20240412,21:30:41,0.0
20240413,17:00:36,4.206123525412837
20240413,17:00:37,2.3002777295767025
20240413,17:00:38,2.0395138406780005
20240413,17:00:39,2.036461926348982
20240413,17:00:40,4.584747783312489
20240413,17:00:41,6.11326017977667
20240413,17:00:42,6.112850543964267
20240413,17:00:43,6.108603991501409
20240413,17:00:44,6.113773759874493
20240413,17:00:45,6.11179900803293
20240413,17:21:49,26.77977843542189
20240413,17:21:50,62.92575949327987
20240413,17:21:51,41.94337500267567
20240413,17:21:52,41.917974987719255
20240413,17:21:53,31.4761650806774
20240413,17:21:54,20.966403748474942
20240413,17:21:54,20.966403748474942
20240412,22:14:55,5.175433858097589
20240412,22:14:56,51.621951210065795
20240412,22:14:57,31.46011150484397
20240412,22:14:58,20.973008855692573
20240412,22:14:59,20.96772568661782
20240412,22:15:00,31.46215575560597
20240412,22:15:01,20.968625399583253
20240412,22:15:02,31.465460876990882
20240412,22:15:03,31.456998752514547
20240412,22:15:04,31.452435746104243
20240413,19:40:03,46.9104977159186
20240413,19:40:04,94.3720312503876
20240413,19:40:05,83.88717001416343
20240413,19:40:06,83.88096031248092
20240413,19:40:07,73.2044242190945
20240413,19:40:08,73.58582828739496
20240413,19:40:09,73.42881230576221
20240413,19:40:10,83.87467155175203
20240413,19:40:11,83.88121028271108
20240413,19:40:12,94.3738200415429
20240412,19:01:11,60.51583182706023
20240412,19:01:12,52.431159481180195
20240412,19:01:13,41.934526728308406
20240412,19:01:14,52.43241899979125
20240412,19:01:15,52.42979689395482
20240412,19:01:16,52.435197655582485
20240412,19:01:17,41.914579325256746
20240412,19:01:18,52.45528837584974
20240412,19:01:19,52.43032191917745
20240412,19:01:20,52.42858750086129
20240413,19:27:35,29.61137731173931
20240413,19:27:36,41.9658273735054
20240413,19:27:37,10.48424022030498
20240413,19:27:38,20.966676119070197
20240413,19:27:39,20.972925094135153
20240413,19:27:40,20.97493930741106
20240413,19:27:41,10.483390535548281
20240413,19:27:42,31.469678634897274
20240413,19:27:43,20.97395278217996
20240413,19:27:44,31.449890486251306
20240413,17:57:41,41.108719911928816
20240413,17:57:42,20.96854292268027
20240413,17:57:43,0.0
20240413,17:57:44,10.494397108521131
20240413,17:57:45,0.0
20240413,17:57:46,0.0
20240413,17:57:47,0.0
20240413,17:57:48,10.48774224965773
20240413,17:57:49,10.492790335435904
20240413,17:57:50,10.484019039101426
20240413,18:57:08,13.262157369862857
20240413,18:57:09,98.80829328616157
20240413,18:57:10,83.88172022660031
20240413,18:57:11,83.89707143999964
20240413,18:57:12,83.8835600757004
20240413,18:57:13,73.39966375586727
20240413,18:57:14,73.39444921960039
20240413,18:57:15,73.4034045046148
20240413,18:57:16,73.3995850073599
20240413,18:57:17,62.9129850394275
20240413,19:44:06,51.02251176884162
20240413,19:44:07,52.42848750186264
20240413,19:44:08,52.45361173650866
20240413,19:44:09,52.4358790807079
20240413,19:44:10,52.42612513647575
20240413,19:44:11,62.8696745457203
20240413,19:44:12,52.46851756536246
20240413,19:44:13,73.31900892430987
20240413,19:44:14,73.47945710537178
20240413,19:44:15,83.8030322991773
20240412,20:12:36,48.26406550675172
20240412,20:12:37,41.94023018824508
20240412,20:12:38,31.453537945195517
20240412,20:12:39,52.4357227889763
20240412,20:12:40,62.9094004231678
20240412,20:12:41,73.40876034544863
20240412,20:12:42,62.892862485462075
20240412,20:12:43,62.938726779393726
20240412,20:12:44,52.42712505351135
20240412,20:12:45,73.4032557424142
20240412,19:38:37,4.445711604985711
20240412,19:38:38,1.9490696622494388
20240412,19:38:39,6.890622113764115
20240412,19:38:40,9.164756864287156
20240412,19:38:41,9.172367506209163
20240412,19:38:42,4.581278867343584
20240412,19:38:43,9.169440901292885
20240412,19:38:44,4.582873244660185
20240412,19:38:45,9.170073419043304
20240412,19:38:46,9.167304544059391
20240413,17:30:06,39.55232613152442
20240413,17:30:07,62.9040542545878
20240413,17:30:08,52.42848750186264
20240413,17:30:09,52.431578272216555
20240413,17:30:10,52.418527013300675
20240413,17:30:11,52.43907701408997
20240413,17:30:12,52.4326815373462
20240413,17:30:13,52.429900023079405
