Date,Time,Throughput (Mbps)
20240413,17:01:39,5.570486710314185
20240413,19:32:41,4.846006814888792
20240413,17:05:46,3.231864735389582
20240412,21:35:35,0.6152433334437429
20240413,17:43:10,2.63775485522887
20240412,20:36:55,2.6412068497120647
20240412,22:11:46,2.2207529022202066
20240413,18:45:37,4.09719517545494
20240412,22:28:33,3.020268767946505
20240413,19:28:35,3.6145548529730416
20240413,19:45:05,1.0078529269547019
20240413,18:32:17,3.8160888039850605
20240413,19:06:46,3.756732644151638
20240413,19:24:30,0.37192086309453765
20240413,19:20:05,2.1314810184467947
20240413,19:36:46,2.8916223313333305
20240413,18:02:58,4.668240815238213
20240412,22:32:45,4.136357031852835
20240413,19:02:28,4.08374446650749
20240412,22:40:58,5.5432308766660885
20240413,17:18:35,5.296435617735831
20240413,18:27:59,5.286140974432713
20240412,20:41:05,3.8234505969774313
20240413,17:54:35,4.323594383277409
20240413,17:50:29,2.893487195060701
20240412,20:04:54,1.8765214900276255
20240412,20:17:47,3.670123974777577
20240412,20:45:19,4.182737784328419
20240412,18:57:59,0.6393764144125791
20240413,18:49:41,2.825360164491883
20240413,19:41:03,4.764669014618769
20240412,19:02:09,1.817526785165621
20240413,18:58:17,2.5927663236087697
20240413,17:31:04,3.9098306320191294
20240413,18:40:50,3.696473040749905
20240412,22:20:07,2.7270321009193363
20240413,18:36:29,3.6628449402517256
20240413,17:10:25,2.4360136965179544
20240413,17:14:34,3.409168158461245
20240413,18:53:51,2.7803182938999447
20240413,18:11:17,3.241543977072096
20240413,19:15:50,3.570057240498591
20240412,20:13:34,3.8718355271500005
20240413,19:49:19,4.39663561750359
20240413,17:22:52,1.8459691296855196
20240413,18:07:05,2.9155678811228154
20240413,18:19:33,0.2745471230962757
20240413,18:15:28,2.8140069489805843
20240412,20:21:30,2.8809057973305947
20240412,21:39:44,0.71579892252303
20240412,22:07:18,3.2910762573195016
20240412,21:31:28,0.8688767494820191
20240413,17:39:10,3.0409446176601556
20240412,20:32:46,3.211111172270733
20240413,17:58:45,2.3563679068395365
20240412,20:49:36,4.629501740143491
20240412,22:36:51,0.6463961041704246
20240412,20:25:49,2.5405632410995724
20240412,21:27:22,4.751189072111467
20240413,17:26:59,3.429984666189163
20240413,18:23:44,1.4213264204986693
20240412,22:15:53,3.3918322543615087
20240412,19:39:35,2.2068620719538754
20240413,19:11:04,4.191622337276497
20240412,20:09:33,3.3051339470594305
20240413,17:35:05,2.6553020755591543
20240412,22:24:18,3.2630984417167754
20240412,20:53:43,3.6129819835655197
20240412,19:06:43,1.0877175138396111
20240413,19:53:20,2.578507314558452
