Date,Time,RTT
20240413,19:29:46,50.8
20240413,19:29:47,55.5
20240413,19:29:47,69.1
20240413,19:29:48,49.9
20240413,19:29:48,70.4
20240413,19:29:49,44.5
20240413,19:29:49,57.4
20240413,19:29:50,55.9
20240413,19:29:50,54.7
20240413,19:29:51,37.5
20240413,19:29:51,53.2
20240413,19:29:52,52.2
20240413,19:29:52,30.3
20240413,19:29:53,48.0
20240413,19:29:53,50.4
20240413,19:29:54,49.8
20240413,19:29:54,45.2
20240413,19:29:55,57.4
20240413,19:29:55,44.2
20240413,19:29:56,57.3
20240413,17:59:55,46.5
20240413,17:59:56,65.7
20240413,17:59:56,58.3
20240413,17:59:57,62.6
20240413,17:59:57,61.4
20240413,17:59:58,59.4
20240413,17:59:58,59.7
20240413,17:59:59,65.3
20240413,17:59:59,54.9
20240413,18:00:00,59.8
20240413,18:00:00,58.5
20240413,18:00:01,68.7
20240413,18:00:01,72.3
20240413,18:00:02,66.4
20240413,18:00:02,70.2
20240413,18:00:03,62.6
20240413,18:00:03,56.9
20240413,18:00:04,66.0
20240413,18:00:04,64.7
20240413,18:00:05,64.2
20240413,17:24:06,65.4
20240413,17:24:07,63.9
20240413,17:24:07,57.2
20240413,17:24:08,49.4
20240413,17:24:08,53.1
20240413,17:24:09,58.2
20240413,17:24:09,79.1
20240413,17:24:10,79.6
20240413,17:24:10,54.4
20240413,17:24:11,75.5
20240413,17:24:11,65.9
20240413,17:24:12,76.8
20240413,17:24:12,77.9
20240413,17:24:13,56.7
20240413,17:24:13,58.6
20240413,17:24:14,68.0
20240413,17:24:14,76.1
20240413,17:24:15,65.3
20240413,17:24:15,80.9
20240413,17:24:16,55.9
20240413,17:40:20,66.6
20240413,17:40:21,65.6
20240413,17:40:21,63.6
20240413,17:40:22,63.4
20240413,17:40:22,61.1
20240413,17:40:23,75.0
20240413,17:40:23,58.7
20240413,17:40:24,55.5
20240413,17:40:24,58.5
20240413,17:40:25,59.2
20240413,17:40:25,52.2
20240413,17:40:26,49.1
20240413,17:40:26,76.6
20240413,17:40:27,46.3
20240413,17:40:27,49.0
20240413,17:40:28,63.3
20240413,17:40:28,60.9
20240413,17:40:29,81.6
20240413,17:40:29,59.3
20240413,17:40:30,58.2
20240413,19:25:43,38.9
20240413,19:25:44,38.4
20240413,19:25:44,38.0
20240413,19:25:45,46.4
20240413,19:25:45,36.1
20240413,19:25:46,44.4
20240413,19:25:46,42.3
20240413,19:25:47,35.2
20240413,19:25:47,30.2
20240413,19:25:48,41.4
20240413,19:25:48,36.6
20240413,19:25:49,41.3
20240413,19:25:49,44.6
20240413,19:25:50,33.3
20240413,19:25:50,41.6
20240413,19:25:51,49.2
20240413,19:25:51,33.2
20240413,19:25:52,37.8
20240413,19:25:52,45.9
20240413,19:25:53,40.1
20240413,18:12:28,559.0
20240413,18:12:29,78.2
20240413,18:12:29,75.8
20240413,18:12:30,62.5
20240413,18:12:30,65.2
20240413,18:12:31,129.0
20240413,18:12:31,77.3
20240413,18:12:32,62.3
20240413,18:12:32,68.5
20240413,18:12:33,67.2
20240413,18:12:33,66.1
20240413,18:12:34,66.3
20240413,18:12:34,61.3
20240413,18:12:35,117.0
20240413,18:12:35,69.5
20240413,18:12:36,57.4
20240413,18:12:36,52.0
20240413,18:12:37,112.0
20240413,18:12:37,65.1
20240413,17:02:50,96.3
20240413,17:02:51,82.5
20240413,17:02:51,83.6
20240413,17:02:52,75.4
20240413,17:02:52,91.2
20240413,17:02:53,77.3
20240413,17:02:53,71.3
20240413,17:02:54,70.0
20240413,17:02:54,81.2
20240413,17:02:55,67.1
20240413,17:02:55,65.1
20240413,17:02:56,68.9
20240413,17:02:56,67.6
20240413,17:02:57,64.9
20240413,17:02:57,64.2
20240413,17:02:58,63.1
20240413,17:02:58,86.8
20240413,17:02:59,80.8
20240413,17:02:59,78.5
20240413,17:03:00,82.2
20240413,17:32:14,52.4
20240413,17:32:15,50.6
20240413,17:32:15,49.8
20240413,17:32:16,48.9
20240413,17:32:16,48.1
20240413,17:32:17,47.3
20240413,17:32:17,48.0
20240413,17:32:18,44.8
20240413,17:32:18,43.2
20240413,17:32:19,62.4
20240413,17:32:19,51.0
20240413,17:32:20,60.3
20240413,17:32:20,57.8
20240413,17:32:21,57.5
20240413,17:32:21,55.6
20240413,17:32:22,54.7
20240413,17:32:22,54.0
20240413,17:32:23,54.0
20240413,17:32:23,52.1
20240413,17:32:24,51.5
20240413,19:42:13,40.2
20240413,19:42:14,60.1
20240413,19:42:14,38.5
20240413,19:42:15,37.3
20240413,19:42:15,34.7
20240413,19:42:16,65.0
20240413,19:42:16,52.8
20240413,19:42:17,52.0
20240413,19:42:17,64.4
20240413,19:42:18,43.6
20240413,19:42:18,41.9
20240413,19:42:19,51.5
20240413,19:42:19,40.3
20240413,19:42:20,38.6
20240413,19:42:20,58.4
20240413,19:42:21,57.5
20240413,19:42:21,55.7
20240413,19:42:22,34.9
20240413,19:42:22,53.8
20240413,19:42:23,42.8
20240413,19:50:29,36.1
20240413,19:50:30,56.1
20240413,19:50:30,33.6
20240413,19:50:31,33.0
20240413,19:50:31,31.3
20240413,19:50:32,49.3
20240413,19:50:32,47.1
20240413,19:50:33,45.2
20240413,19:50:33,43.2
20240413,19:50:34,41.2
20240413,19:50:34,36.5
20240413,19:50:35,37.4
20240413,19:50:35,56.2
20240413,19:50:36,54.4
20240413,19:50:36,52.5
20240413,19:50:37,51.7
20240413,19:50:37,50.3
20240413,19:50:38,48.8
20240413,19:50:38,46.7
20240413,19:50:39,45.9
20240413,17:51:39,48.3
20240413,17:51:40,46.9
20240413,17:51:40,75.6
20240413,17:51:41,74.3
20240413,17:51:41,68.6
20240413,17:51:42,71.8
20240413,17:51:42,66.7
20240413,17:51:43,120.0
20240413,17:51:43,123.0
20240413,17:51:44,56.1
20240413,17:51:44,54.0
20240413,17:51:45,59.0
20240413,17:51:45,50.8
20240413,17:51:46,49.2
