Date,Time,RTT
20240413,19:53:57,283.0
20240413,19:53:58,264.0
20240413,19:53:58,240.0
20240413,19:53:59,236.0
20240413,19:53:59,359.0
20240413,19:54:00,344.0
20240413,19:54:00,315.0
20240413,19:54:01,296.0
20240413,19:54:01,272.0
20240413,19:54:02,254.0
20240413,19:54:02,229.0
20240413,19:54:03,211.0
20240413,19:54:03,349.0
20240413,19:54:04,328.0
20240413,19:54:04,306.0
20240413,19:54:05,291.0
20240413,19:54:05,263.0
20240413,19:54:06,246.0
20240413,19:54:06,224.0
20240413,19:54:07,358.0
20240413,18:46:14,286.0
20240413,18:46:15,266.0
20240413,18:46:15,245.0
20240413,18:46:16,224.0
20240413,18:46:16,285.0
20240413,18:46:17,264.0
20240413,18:46:17,242.0
20240413,18:46:18,222.0
20240413,18:46:18,281.0
20240413,18:46:19,261.0
20240413,18:46:19,239.0
20240413,18:46:20,219.0
20240413,18:46:20,277.0
20240413,18:46:21,256.0
20240413,18:46:21,235.0
20240413,18:46:22,215.0
20240413,18:46:22,272.0
20240413,18:46:23,252.0
20240413,18:46:23,232.0
20240413,18:46:24,291.0
20240413,17:15:11,384.0
20240413,17:15:12,367.0
20240413,17:15:12,342.0
20240413,17:15:13,325.0
20240413,17:15:13,301.0
20240413,17:15:14,258.0
20240413,17:15:14,259.0
20240413,17:15:15,257.0
20240413,17:15:15,379.0
20240413,17:15:16,362.0
20240413,17:15:16,337.0
20240413,17:15:17,322.0
20240413,17:15:17,297.0
20240413,17:15:18,282.0
20240413,17:15:18,257.0
20240413,17:15:19,239.0
20240413,17:15:19,380.0
20240413,17:15:20,356.0
20240413,17:15:20,335.0
20240413,17:15:21,317.0
20240413,19:29:13,295.0
20240413,19:29:14,278.0
20240413,19:29:14,254.0
20240413,19:29:15,233.0
20240413,19:29:15,216.0
20240413,19:29:16,352.0
20240413,19:29:16,331.0
20240413,19:29:17,311.0
20240413,19:29:17,289.0
20240413,19:29:18,276.0
20240413,19:29:18,246.0
20240413,19:29:19,226.0
20240413,19:29:19,207.0
20240413,19:29:20,346.0
20240413,19:29:20,324.0
20240413,19:29:21,304.0
20240413,19:29:21,282.0
20240413,19:29:22,261.0
20240413,19:29:22,238.0
20240413,19:29:23,378.0
20240413,18:41:37,327.0
20240413,18:41:38,306.0
20240413,18:41:38,286.0
20240413,18:41:39,265.0
20240413,18:41:39,242.0
20240413,18:41:40,228.0
20240413,18:41:40,360.0
20240413,18:41:41,339.0
20240413,18:41:41,318.0
20240413,18:41:42,298.0
20240413,18:41:42,277.0
20240413,18:41:43,256.0
20240413,18:41:43,235.0
20240413,18:41:44,214.0
20240413,18:41:44,354.0
20240413,18:41:45,332.0
20240413,18:41:45,211.0
20240413,18:41:46,291.0
20240413,18:41:46,271.0
20240413,18:41:47,249.0
20240413,18:11:55,240.0
20240413,18:11:56,370.0
20240413,18:11:56,206.0
20240413,18:11:57,253.0
20240413,18:11:57,230.0
20240413,18:11:58,378.0
20240413,18:11:58,218.0
20240413,18:11:59,342.0
20240413,18:11:59,307.0
20240413,18:12:00,289.0
20240413,18:12:00,268.0
