Date,Time,RTT
20240413,18:54:52,329.0
20240413,18:54:53,397.0
20240413,18:54:53,245.0
20240413,18:54:54,237.0
20240413,18:54:54,267.0
20240413,18:54:55,262.0
20240413,18:54:55,265.0
20240413,18:54:56,252.0
20240413,18:54:56,318.0
20240413,18:54:57,292.0
20240413,18:54:57,293.0
20240413,18:54:58,266.0
20240413,18:54:58,275.0
20240413,18:54:59,269.0
20240413,18:54:59,316.0
20240413,18:55:00,295.0
20240413,18:55:00,265.0
20240413,18:55:01,271.0
20240413,17:06:53,244.0
20240413,17:06:54,241.0
20240413,17:06:54,245.0
20240413,17:06:55,253.0
20240413,17:06:55,259.0
20240413,17:06:56,245.0
20240413,17:06:56,254.0
20240413,17:06:57,251.0
20240413,17:06:57,245.0
20240413,17:06:58,256.0
20240413,17:06:58,351.0
20240413,17:06:59,239.0
20240413,17:06:59,262.0
20240413,17:07:00,235.0
20240413,17:07:00,246.0
20240413,17:07:01,263.0
20240413,17:07:01,276.0
20240413,17:07:02,247.0
20240413,17:07:02,208.0
20240413,17:07:03,314.0
20240413,18:12:20,274.0
20240413,18:12:21,254.0
20240413,18:12:21,258.0
20240413,18:12:22,274.0
20240413,18:12:22,270.0
20240413,18:12:23,248.0
20240413,18:12:23,252.0
20240413,18:12:24,247.0
20240413,18:12:24,271.0
20240413,18:12:25,256.0
20240413,18:12:25,256.0
20240413,18:12:26,259.0
20240413,18:12:26,250.0
20240413,18:12:27,260.0
20240413,18:12:27,261.0
20240413,18:12:28,264.0
20240413,18:12:28,254.0
20240413,18:12:29,253.0
20240413,18:12:29,248.0
20240413,18:12:30,238.0
20240412,20:06:01,290.0
20240412,20:06:02,292.0
20240412,20:06:02,290.0
20240412,20:06:03,293.0
20240412,20:06:03,285.0
20240412,20:06:04,285.0
20240412,20:06:04,287.0
20240412,20:06:05,285.0
20240412,20:06:05,288.0
20240412,20:06:06,295.0
20240412,20:06:06,283.0
20240412,20:06:07,283.0
20240412,20:06:07,291.0
20240412,20:06:08,288.0
20240412,20:06:08,293.0
20240412,20:06:09,287.0
20240412,20:06:09,277.0
20240412,20:06:10,272.0
20240413,19:50:20,241.0
20240413,19:50:21,237.0
20240413,19:50:21,230.0
20240413,19:50:22,238.0
20240413,19:50:22,233.0
20240413,19:50:23,234.0
20240413,19:50:23,227.0
20240413,19:50:24,238.0
20240413,19:50:24,231.0
20240413,19:50:25,218.0
20240413,19:50:25,233.0
20240413,19:50:26,234.0
20240413,19:50:26,229.0
20240413,19:50:27,235.0
20240413,19:50:27,238.0
20240413,19:50:28,236.0
20240413,19:50:28,234.0
20240413,19:50:29,254.0
20240413,19:50:29,243.0
20240413,19:46:07,242.0
20240413,19:46:08,240.0
20240413,19:46:08,242.0
20240413,19:46:09,280.0
20240413,19:46:09,273.0
20240413,19:46:10,246.0
20240413,19:46:10,275.0
20240413,19:46:11,257.0
20240413,19:46:11,267.0
20240413,19:46:12,246.0
20240413,19:46:12,269.0
20240413,19:46:13,252.0
20240413,19:46:13,301.0
20240413,19:46:14,286.0
20240413,19:46:14,264.0
20240413,19:46:15,248.0
20240413,19:46:15,259.0
20240413,19:46:16,281.0
20240413,19:46:16,227.0
20240413,19:46:17,273.0
20240412,20:42:06,196.0
20240412,20:42:07,196.0
20240412,20:42:07,205.0
20240412,20:42:08,202.0
20240412,20:42:08,202.0
20240412,20:42:09,198.0
20240412,20:42:09,197.0
20240412,20:42:10,218.0
20240412,20:42:10,207.0
20240412,20:42:11,193.0
20240412,20:42:11,195.0
20240412,20:42:12,233.0
20240412,20:42:12,199.0
20240412,20:42:13,203.0
20240412,20:42:13,224.0
20240412,20:42:14,212.0
20240412,20:42:14,220.0
20240412,20:42:15,232.0
20240412,20:42:15,215.0
20240413,17:55:37,305.0
20240413,17:55:38,450.0
20240413,17:55:38,266.0
20240413,17:55:39,280.0
20240413,17:55:39,542.0
20240413,17:55:40,281.0
20240413,17:55:40,299.0
20240413,17:55:41,440.0
20240413,17:55:41,257.0
20240413,17:55:42,401.0
20240413,17:55:42,535.0
20240413,17:55:43,271.0
20240413,17:55:43,309.0
20240413,17:55:44,438.0
20240413,17:55:44,376.0
20240413,17:55:45,509.0
20240413,17:55:45,319.0
20240412,20:10:35,293.0
20240412,20:10:36,307.0
20240412,20:10:36,286.0
20240412,20:10:37,307.0
20240412,20:10:37,289.0
20240412,20:10:38,303.0
20240412,20:10:38,282.0
20240412,20:10:39,344.0
20240412,20:10:39,284.0
20240412,20:10:40,298.0
20240412,20:10:40,318.0
20240412,20:10:41,304.0
20240412,20:10:41,307.0
20240412,20:10:42,287.0
20240412,20:10:42,309.0
20240412,20:10:43,291.0
20240412,20:10:43,305.0
20240412,20:10:44,284.0
20240412,20:10:44,306.0
20240413,17:11:30,262.0
20240413,17:11:31,260.0
20240413,17:11:31,230.0
20240413,17:11:32,229.0
20240413,17:11:32,227.0
20240413,17:11:33,271.0
20240413,17:11:33,240.0
20240413,17:11:34,232.0
20240413,17:11:34,265.0
20240413,17:11:35,256.0
20240413,17:11:35,257.0
20240413,17:11:36,229.0
20240413,17:11:36,228.0
20240413,17:11:37,315.0
20240413,17:11:37,246.0
20240413,17:11:38,250.0
20240413,17:11:38,249.0
20240413,17:11:39,255.0
20240413,17:11:39,250.0
20240413,17:11:40,213.0
20240413,18:33:19,240.0
20240413,18:33:20,275.0
20240413,18:33:20,249.0
20240413,18:33:21,339.0
20240413,18:33:21,278.0
20240413,18:33:22,299.0
20240413,18:33:22,273.0
20240413,18:33:23,262.0
20240413,18:33:23,276.0
20240413,18:33:24,261.0
20240413,18:33:24,252.0
20240413,18:33:25,254.0
20240413,18:33:25,306.0
20240413,18:33:26,602.0
20240413,18:33:26,302.0
20240413,18:33:27,404.0
20240413,18:33:27,378.0
20240413,18:33:28,356.0
20240413,18:33:28,335.0
20240413,18:33:29,329.0
20240413,19:07:52,267.0
20240413,19:07:53,248.0
20240413,19:07:53,309.0
20240413,19:07:54,283.0
20240413,19:07:54,269.0
20240413,19:07:55,248.0
20240413,19:07:55,270.0
20240413,19:07:56,281.0
20240413,19:07:56,299.0
20240413,19:07:57,320.0
20240413,19:07:57,297.0
20240413,19:07:58,278.0
20240413,19:07:58,249.0
20240413,19:07:59,316.0
20240413,19:07:59,291.0
20240413,19:08:00,301.0
20240413,19:08:00,312.0
20240413,17:59:46,258.0
20240413,17:59:47,269.0
20240413,17:59:47,373.0
20240413,17:59:48,235.0
20240413,17:59:48,253.0
20240413,17:59:49,282.0
20240413,17:59:49,259.0
20240413,17:59:50,271.0
20240413,17:59:50,566.0
20240413,17:59:51,284.0
20240413,17:59:51,504.0
20240413,17:59:52,250.0
20240413,17:59:52,283.0
20240413,17:59:53,260.0
20240413,17:59:53,536.0
20240413,17:59:54,335.0
20240413,17:59:54,470.0
20240413,17:59:55,258.0
20240413,17:59:55,249.0
20240412,21:28:25,215.0
20240412,21:28:26,226.0
20240412,21:28:26,229.0
20240412,21:28:27,228.0
20240412,21:28:27,230.0
20240412,21:28:28,223.0
20240412,21:28:28,473.0
20240412,21:28:29,227.0
20240412,21:28:29,226.0
20240412,21:28:30,245.0
20240412,21:28:30,215.0
20240412,21:28:31,527.0
20240412,21:28:31,218.0
20240412,21:28:32,216.0
20240412,21:28:32,223.0
20240412,21:28:33,215.0
20240412,21:28:33,210.0
20240412,21:28:34,215.0
20240412,21:28:34,209.0
20240412,21:28:35,215.0
20240412,22:29:36,249.0
20240412,22:29:37,229.0
20240412,22:29:37,208.0
20240412,22:29:38,222.0
20240412,22:29:38,233.0
20240412,22:29:39,214.0
20240412,22:29:39,224.0
20240412,22:29:40,234.0
20240412,22:29:40,225.0
20240412,22:29:41,221.0
20240412,22:29:41,218.0
20240412,22:29:42,227.0
20240412,22:29:42,236.0
20240412,22:29:43,224.0
20240412,22:29:43,222.0
20240412,22:29:44,228.0
20240412,22:29:44,235.0
20240412,22:29:45,222.0
20240412,22:29:45,230.0
20240412,22:29:46,241.0
20240412,20:37:59,237.0
20240412,20:38:00,289.0
20240412,20:38:00,268.0
20240412,20:38:01,258.0
20240412,20:38:01,237.0
20240412,20:38:02,284.0
20240412,20:38:02,263.0
20240412,20:38:03,250.0
20240412,20:38:03,243.0
20240412,20:38:04,279.0
20240412,20:38:04,255.0
20240412,20:38:05,248.0
20240412,20:38:05,292.0
20240412,20:38:06,272.0
20240412,20:38:06,251.0
20240412,20:38:07,229.0
20240412,20:38:07,295.0
20240412,20:38:08,268.0
20240412,20:38:08,255.0
20240412,20:38:09,233.0
20240413,18:46:38,238.0
20240413,18:46:39,254.0
20240413,18:46:39,237.0
20240413,18:46:40,256.0
20240413,18:46:40,246.0
20240413,18:46:41,237.0
20240413,18:46:41,235.0
20240413,18:46:42,230.0
20240413,18:46:42,234.0
20240413,18:46:43,233.0
20240413,18:46:43,241.0
20240413,18:46:44,251.0
20240413,18:46:44,242.0
20240413,18:46:45,268.0
20240413,18:46:45,239.0
20240413,18:46:46,249.0
20240413,18:46:46,242.0
20240413,18:46:47,245.0
20240413,17:28:02,266.0
20240413,17:28:03,249.0
20240413,17:28:03,251.0
20240413,17:28:04,269.0
20240413,17:28:04,259.0
20240413,17:28:05,252.0
20240413,17:28:05,250.0
20240413,17:28:06,258.0
20240413,17:28:06,252.0
20240413,17:28:07,246.0
20240413,17:28:07,259.0
20240413,17:28:08,260.0
20240413,17:28:08,253.0
20240413,17:28:09,252.0
20240413,17:28:09,269.0
20240413,17:28:10,248.0
20240413,17:28:10,251.0
20240412,19:49:49,2993.0
20240412,19:49:50,3124.0
20240412,19:49:50,2716.0
20240412,19:49:51,2205.0
20240412,19:49:51,1705.0
20240412,19:49:52,1192.0
20240412,19:49:52,690.0
20240412,19:49:53,294.0
20240412,19:49:53,391.0
20240412,19:49:54,650.0
20240412,19:49:54,561.0
20240412,19:49:55,584.0
20240412,19:49:55,9576.0
20240412,19:49:56,9075.0
20240412,19:40:36,317.0
20240412,19:40:37,292.0
20240412,19:40:37,310.0
20240412,19:40:38,334.0
20240412,19:40:38,307.0
20240412,19:40:39,322.0
20240412,19:40:39,300.0
20240412,19:40:40,328.0
20240412,19:40:40,303.0
20240412,19:40:41,278.0
20240412,19:40:41,298.0
20240412,19:40:42,324.0
20240412,19:40:42,341.0
20240412,19:40:43,323.0
20240412,19:40:43,299.0
20240412,19:40:44,321.0
20240412,19:40:44,335.0
20240412,19:40:45,313.0
20240412,19:40:45,335.0
20240413,17:40:11,553.0
20240413,17:40:12,366.0
20240413,17:40:12,516.0
20240413,17:40:13,240.0
20240413,17:40:13,375.0
20240413,17:40:14,236.0
20240413,17:40:14,281.0
20240413,17:40:15,234.0
20240413,17:40:15,249.0
20240413,17:40:16,220.0
20240413,17:40:16,273.0
20240413,17:40:17,506.0
20240413,17:40:17,240.0
20240413,17:40:18,251.0
20240413,17:40:18,280.0
20240413,17:40:19,249.0
20240413,17:40:19,258.0
