Date,Time,RTT
20240413,19:25:01,474.0
20240413,19:25:02,296.0
20240413,19:25:02,430.0
20240413,19:25:03,557.0
20240413,19:25:03,374.0
20240413,19:25:04,516.0
20240413,19:25:04,284.0
20240413,19:25:05,283.0
20240413,19:25:05,298.0
20240413,19:25:06,289.0
20240413,19:25:06,282.0
20240413,19:25:07,297.0
20240413,19:25:07,312.0
20240413,19:25:08,279.0
20240413,19:25:08,288.0
20240413,19:25:09,290.0
20240413,19:25:09,295.0
20240413,19:25:10,293.0
20240413,19:25:10,327.0
20240413,19:25:11,558.0
20240413,18:11:48,388.0
20240413,18:11:49,436.0
20240413,18:11:49,407.0
20240413,18:11:50,357.0
20240413,18:11:50,363.0
20240413,18:11:51,365.0
20240413,18:11:51,274.0
20240413,18:11:52,316.0
20240413,18:11:52,415.0
20240413,18:11:53,425.0
20240413,18:11:53,381.0
20240413,18:11:54,322.0
20240413,18:11:54,359.0
20240413,18:11:55,290.0
20240413,18:11:55,447.0
20240413,18:11:56,422.0
20240413,18:11:56,403.0
20240413,18:11:57,838.0
20240413,18:11:57,331.0
20240413,18:11:58,367.0
20240413,18:32:47,543.0
20240413,18:32:48,430.0
20240413,18:32:48,568.0
20240413,18:32:49,364.0
20240413,18:32:49,506.0
20240413,18:32:50,326.0
20240413,18:32:50,454.0
20240413,18:32:51,567.0
20240413,18:32:51,397.0
20240413,18:32:52,535.0
20240413,18:32:52,331.0
20240413,18:32:53,512.0
20240413,18:32:53,282.0
20240413,18:32:54,418.0
20240413,18:32:54,547.0
20240413,18:32:55,372.0
20240413,18:32:55,528.0
20240413,18:32:56,326.0
20240413,18:32:56,478.0
20240413,18:32:57,295.0
20240413,17:39:40,281.0
20240413,17:39:41,282.0
20240413,17:39:41,264.0
20240413,17:39:42,271.0
20240413,17:39:42,283.0
20240413,17:39:43,278.0
20240413,17:39:43,269.0
20240413,17:39:44,268.0
20240413,17:39:44,270.0
20240413,17:39:45,274.0
20240413,17:39:45,264.0
20240413,17:39:46,282.0
20240413,17:39:46,277.0
20240413,17:39:47,284.0
20240413,17:39:47,262.0
20240413,17:39:48,271.0
20240413,17:39:48,276.0
20240413,17:39:49,278.0
20240413,17:39:49,267.0
20240413,17:39:50,269.0
20240413,19:11:35,284.0
20240413,19:11:36,292.0
20240413,19:11:36,298.0
20240413,19:11:37,303.0
20240413,19:11:37,298.0
20240413,19:11:38,306.0
20240413,19:11:38,284.0
20240413,19:11:39,288.0
20240413,19:11:39,283.0
20240413,19:11:40,300.0
20240413,19:11:40,276.0
20240413,19:11:41,288.0
20240413,19:11:41,301.0
20240413,19:11:42,314.0
20240413,19:11:42,283.0
20240413,19:11:43,290.0
20240413,19:11:43,284.0
20240413,19:11:44,292.0
20240413,19:11:44,280.0
20240413,19:11:45,279.0
20240413,17:06:18,299.0
20240413,17:06:19,269.0
20240413,17:06:19,274.0
20240413,17:06:20,279.0
20240413,17:06:20,279.0
20240413,17:06:21,273.0
20240413,17:06:21,275.0
20240413,17:06:22,286.0
20240413,17:06:22,278.0
20240413,17:06:23,287.0
20240413,17:06:23,278.0
20240413,17:06:24,290.0
20240413,17:06:24,280.0
20240413,17:06:25,280.0
20240413,17:06:25,274.0
20240413,17:06:26,286.0
20240413,17:06:26,276.0
20240413,17:06:27,294.0
20240413,17:06:27,269.0
20240413,17:06:28,275.0
20240413,18:03:30,318.0
20240413,18:03:31,465.0
20240413,18:03:31,288.0
20240413,18:03:32,418.0
20240413,18:03:32,550.0
20240413,18:03:33,379.0
20240413,18:03:33,511.0
20240413,18:03:34,320.0
20240413,18:03:34,454.0
20240413,18:03:35,279.0
20240413,18:03:35,415.0
20240413,18:03:36,548.0
20240413,18:03:36,368.0
20240413,18:03:37,515.0
20240413,18:03:37,314.0
20240413,18:03:38,450.0
20240413,18:03:38,273.0
20240413,18:03:39,411.0
20240413,18:03:39,546.0
20240413,18:03:40,357.0
20240413,19:20:44,306.0
20240413,19:20:45,289.0
20240413,19:20:45,498.0
20240413,19:20:46,295.0
20240413,19:20:46,287.0
20240413,19:20:47,286.0
20240413,19:20:47,308.0
20240413,19:20:48,286.0
20240413,19:20:48,290.0
20240413,19:20:49,298.0
20240413,19:20:49,300.0
20240413,19:20:50,294.0
20240413,19:20:50,295.0
20240413,19:20:51,305.0
20240413,19:20:51,309.0
20240413,19:20:52,286.0
20240413,19:20:52,288.0
20240413,19:20:53,299.0
20240413,19:20:53,304.0
20240413,19:20:54,297.0
20240413,19:33:12,349.0
20240413,19:33:13,328.0
20240413,19:33:13,311.0
20240413,19:33:14,286.0
20240413,19:33:14,429.0
20240413,19:33:15,406.0
20240413,19:33:15,397.0
20240413,19:33:16,380.0
20240413,19:33:16,348.0
20240413,19:33:17,491.0
20240413,19:33:17,308.0
20240413,19:33:18,287.0
20240413,19:33:18,502.0
20240413,19:33:19,318.0
20240413,19:33:19,298.0
20240413,19:33:20,434.0
20240413,19:33:20,415.0
20240413,19:33:21,398.0
20240413,19:33:21,378.0
20240413,19:33:22,358.0
20240413,17:35:37,286.0
20240413,17:35:38,283.0
20240413,17:35:38,284.0
20240413,17:35:39,283.0
20240413,17:35:39,304.0
20240413,17:35:40,279.0
20240413,17:35:40,270.0
20240413,17:35:41,273.0
20240413,17:35:41,285.0
20240413,17:35:42,277.0
20240413,17:35:42,279.0
20240413,17:35:43,271.0
20240413,17:35:43,277.0
20240413,17:35:44,275.0
20240413,17:35:44,276.0
20240413,17:35:45,281.0
20240413,17:35:45,288.0
20240413,17:35:46,271.0
20240413,17:35:46,273.0
20240413,17:35:47,284.0
20240413,18:54:20,276.0
20240413,18:54:21,274.0
20240413,18:54:21,284.0
20240413,18:54:22,284.0
20240413,18:54:22,275.0
20240413,18:54:23,279.0
20240413,18:54:23,274.0
20240413,18:54:24,282.0
20240413,18:54:24,271.0
20240413,18:54:25,285.0
20240413,18:54:25,290.0
20240413,18:54:26,298.0
20240413,18:54:26,275.0
20240413,18:54:27,276.0
20240413,18:54:27,298.0
20240413,18:54:28,286.0
20240413,18:54:28,272.0
20240413,18:54:29,283.0
20240413,18:54:29,289.0
20240413,18:54:30,293.0
20240413,17:50:59,519.0
20240413,17:51:00,338.0
20240413,17:51:00,469.0
20240413,17:51:01,289.0
20240413,17:51:01,437.0
20240413,17:51:02,550.0
20240413,17:51:02,371.0
20240413,17:51:03,533.0
20240413,17:51:03,311.0
20240413,17:51:04,447.0
20240413,17:51:04,270.0
20240413,17:51:05,414.0
20240413,17:51:05,548.0
20240413,17:51:06,339.0
20240413,17:51:06,481.0
20240413,17:51:07,301.0
20240413,17:51:07,438.0
20240413,17:51:08,280.0
20240413,17:51:08,267.0
20240413,17:51:09,550.0
20240413,17:31:34,276.0
20240413,17:31:35,274.0
20240413,17:31:35,276.0
20240413,17:31:36,278.0
20240413,17:31:36,270.0
20240413,17:31:37,271.0
20240413,17:31:37,273.0
20240413,17:31:38,277.0
20240413,17:31:38,270.0
20240413,17:31:39,268.0
20240413,17:31:39,283.0
20240413,17:31:40,274.0
20240413,17:31:40,275.0
20240413,17:31:41,276.0
20240413,17:31:41,280.0
20240413,17:31:42,282.0
20240413,17:31:42,276.0
20240413,17:31:43,294.0
20240413,17:31:43,286.0
20240413,17:31:44,278.0
20240413,18:46:07,286.0
20240413,18:46:08,274.0
20240413,18:46:08,278.0
20240413,18:46:09,289.0
20240413,18:46:09,281.0
20240413,18:46:10,277.0
20240413,18:46:10,276.0
20240413,18:46:11,287.0
20240413,18:46:11,290.0
20240413,18:46:12,274.0
20240413,18:46:12,273.0
20240413,18:46:13,280.0
20240413,18:46:13,287.0
20240413,18:46:14,268.0
20240413,18:46:14,278.0
20240413,18:46:15,280.0
20240413,18:46:15,283.0
20240413,18:46:16,276.0
20240413,18:46:16,279.0
20240413,18:46:17,281.0
20240413,19:41:33,315.0
20240413,19:41:34,300.0
20240413,19:41:34,438.0
20240413,19:41:35,418.0
20240413,19:41:35,394.0
20240413,19:41:36,376.0
20240413,19:41:36,353.0
20240413,19:41:37,336.0
20240413,19:41:37,309.0
20240413,19:41:38,294.0
20240413,19:41:38,429.0
20240413,19:41:39,412.0
20240413,19:41:39,387.0
20240413,19:41:40,366.0
20240413,19:41:40,345.0
20240413,19:41:41,329.0
20240413,19:41:41,299.0
20240413,19:41:42,447.0
20240413,19:41:42,421.0
20240413,19:41:43,398.0
20240413,19:29:05,280.0
20240413,19:29:06,299.0
20240413,19:29:06,278.0
20240413,19:29:07,277.0
20240413,19:29:07,280.0
20240413,19:29:08,288.0
20240413,19:29:08,275.0
20240413,19:29:09,269.0
20240413,19:29:09,277.0
20240413,19:29:10,282.0
20240413,19:29:10,271.0
20240413,19:29:11,280.0
20240413,19:29:11,283.0
20240413,19:29:12,287.0
20240413,19:29:12,283.0
20240413,19:29:13,279.0
20240413,19:29:13,283.0
20240413,19:29:14,279.0
20240413,19:29:14,276.0
20240413,19:29:15,277.0
20240413,17:59:15,281.0
20240413,17:59:16,273.0
20240413,17:59:16,270.0
20240413,17:59:17,275.0
20240413,17:59:17,269.0
20240413,17:59:18,266.0
20240413,17:59:18,274.0
20240413,17:59:19,291.0
20240413,17:59:19,278.0
20240413,17:59:20,294.0
20240413,17:59:20,293.0
20240413,17:59:21,287.0
20240413,17:59:21,273.0
20240413,17:59:22,275.0
20240413,17:59:22,278.0
20240413,17:59:23,284.0
20240413,17:59:23,270.0
20240413,17:59:24,274.0
20240413,17:59:24,280.0
20240413,17:59:25,280.0
20240413,17:02:09,378.0
20240413,17:02:10,518.0
20240413,17:02:10,333.0
20240413,17:02:11,480.0
