Date,Time,RTT
20240413,18:25:09,128.0
20240413,18:25:10,118.0
20240413,18:25:10,116.0
20240413,18:25:11,123.0
20240413,18:25:11,149.0
20240413,18:25:12,147.0
20240413,18:25:12,123.0
20240413,18:25:13,132.0
20240413,18:25:13,119.0
20240413,18:25:14,118.0
20240413,18:25:14,145.0
20240413,18:25:15,139.0
20240413,18:25:15,122.0
20240413,18:25:16,111.0
20240413,18:25:16,129.0
20240413,18:25:17,124.0
20240413,18:25:17,123.0
20240413,18:25:18,113.0
20240413,18:25:18,130.0
20240413,18:25:19,127.0
20240413,17:44:34,137.0
20240413,17:44:35,128.0
20240413,17:44:35,107.0
20240413,17:44:36,127.0
20240413,17:44:36,124.0
20240413,17:44:37,142.0
20240413,17:44:37,113.0
20240413,17:44:38,132.0
20240413,17:44:38,110.0
20240413,17:44:39,132.0
20240413,17:44:39,134.0
20240413,17:44:40,126.0
20240413,17:44:40,123.0
20240413,17:44:41,124.0
20240413,17:44:41,131.0
20240413,17:44:42,111.0
20240413,17:44:42,118.0
20240413,17:44:43,128.0
20240413,17:44:43,127.0
20240413,17:44:44,127.0
20240413,19:34:05,143.0
20240413,19:34:06,154.0
20240413,19:34:06,129.0
20240413,19:34:07,109.0
20240413,19:34:07,108.0
20240413,19:34:08,110.0
20240413,19:34:08,122.0
20240413,19:34:09,107.0
20240413,19:34:09,126.0
20240413,19:34:10,138.0
20240413,19:34:10,113.0
20240413,19:34:11,132.0
20240413,19:34:11,109.0
20240413,19:34:12,129.0
20240413,19:34:12,107.0
20240413,19:34:13,125.0
20240413,19:34:13,103.0
20240413,19:34:14,123.0
20240413,19:34:14,108.0
20240413,19:34:15,119.0
20240413,18:29:24,151.0
20240413,18:29:25,130.0
20240413,18:29:25,107.0
20240413,18:29:26,125.0
20240413,18:29:26,143.0
20240413,18:29:27,105.0
20240413,18:29:27,122.0
20240413,18:29:28,140.0
20240413,18:29:28,156.0
20240413,18:29:29,140.0
20240413,18:29:29,113.0
20240413,18:29:30,131.0
20240413,18:29:30,150.0
20240413,18:29:31,129.0
20240413,18:29:31,151.0
20240413,18:29:32,127.0
20240413,18:29:32,141.0
20240413,18:29:33,200.0
20240413,18:29:33,138.0
20240413,18:29:34,159.0
20240413,18:20:57,126.0
20240413,18:20:58,134.0
20240413,18:20:58,120.0
20240413,18:20:59,120.0
20240413,18:20:59,119.0
20240413,18:21:00,119.0
20240413,18:21:00,107.0
20240413,18:21:01,126.0
20240413,18:21:01,114.0
20240413,18:21:02,129.0
20240413,18:21:02,102.0
20240413,18:21:03,119.0
20240413,18:21:03,127.0
20240413,18:21:04,117.0
20240413,18:21:04,116.0
20240413,18:21:05,114.0
20240413,18:21:05,103.0
20240413,18:21:06,111.0
20240413,18:21:06,111.0
20240413,18:21:07,100.0
20240413,18:42:25,153.0
20240413,18:42:26,225.0
20240413,18:42:26,191.0
20240413,18:42:27,173.0
20240413,18:42:27,149.0
20240413,18:42:28,211.0
20240413,18:42:28,188.0
20240413,18:42:29,168.0
20240413,18:42:29,154.0
20240413,18:42:30,169.0
20240413,18:42:30,156.0
20240413,18:42:31,166.0
20240413,18:42:31,143.0
20240413,18:42:32,203.0
20240413,18:42:32,261.0
20240413,18:42:33,162.0
20240413,18:42:33,264.0
20240413,18:42:34,161.0
20240413,18:42:34,110.0
20240413,18:42:35,161.0
20240413,18:51:07,149.0
20240413,18:51:08,129.0
20240413,18:51:08,146.0
20240413,18:51:09,126.0
20240413,18:51:09,107.0
20240413,18:51:10,122.0
20240413,18:51:10,181.0
20240413,18:51:11,161.0
20240413,18:51:11,138.0
20240413,18:51:12,119.0
20240413,18:51:12,134.0
20240413,18:51:13,154.0
20240413,18:51:13,131.0
20240413,18:51:14,150.0
20240413,18:51:14,131.0
20240413,18:51:15,146.0
20240413,18:51:15,133.0
20240413,18:51:16,143.0
20240413,18:51:16,161.0
20240413,18:51:17,140.0
20240413,19:50:42,88.0
20240413,19:50:43,86.5
20240413,19:50:43,90.1
20240413,19:50:44,99.3
20240413,19:50:44,87.2
20240413,19:50:45,89.8
20240413,19:50:45,91.2
20240413,19:50:46,87.5
20240413,19:50:46,88.3
20240413,19:50:47,98.2
20240413,19:50:47,85.5
20240413,19:50:48,87.3
20240413,19:50:48,92.9
20240413,19:50:49,91.8
20240413,19:50:49,89.6
20240413,19:50:50,89.5
20240413,19:50:50,90.5
20240413,19:50:51,86.1
20240413,19:50:51,208.0
20240413,19:50:52,84.5
20240413,17:40:33,109.0
20240413,17:40:34,127.0
20240413,17:40:34,120.0
20240413,17:40:35,121.0
20240413,17:40:35,396.0
20240413,17:40:36,113.0
20240413,17:40:36,118.0
20240413,17:40:37,117.0
20240413,17:40:37,124.0
20240413,17:40:38,111.0
20240413,17:40:38,120.0
20240413,17:40:39,113.0
20240413,17:40:39,125.0
20240413,17:40:40,115.0
20240413,17:40:40,125.0
20240413,17:40:41,128.0
20240413,17:40:41,109.0
20240413,17:40:42,110.0
20240413,17:40:42,119.0
20240413,17:40:43,103.0
20240413,19:42:26,135.0
20240413,19:42:27,155.0
20240413,19:42:27,132.0
20240413,19:42:28,110.0
20240413,19:42:28,137.0
20240413,19:42:29,149.0
20240413,19:42:29,125.0
20240413,19:42:30,145.0
20240413,19:42:30,124.0
20240413,19:42:31,143.0
20240413,19:42:31,120.0
20240413,19:42:32,139.0
20240413,19:42:32,116.0
20240413,19:42:33,136.0
20240413,19:42:33,115.0
20240413,19:42:34,93.4
20240413,19:42:34,111.0
20240413,19:42:35,127.0
20240413,19:42:35,107.0
20240413,19:42:36,98.2
20240413,17:51:53,119.0
20240413,17:51:54,114.0
20240413,17:51:54,103.0
20240413,17:51:55,126.0
20240413,17:51:55,101.0
20240413,17:51:56,97.8
20240413,17:51:56,107.0
20240413,17:51:57,118.0
20240413,17:51:57,114.0
20240413,17:51:58,122.0
20240413,17:51:58,112.0
20240413,17:51:59,112.0
20240413,17:51:59,109.0
20240413,17:52:00,136.0
20240413,17:52:00,113.0
20240413,17:52:01,122.0
20240413,17:52:01,110.0
20240413,17:52:02,117.0
20240413,17:52:02,115.0
20240413,17:52:03,122.0
20240413,17:19:58,126.0
20240413,17:19:59,126.0
20240413,17:19:59,133.0
20240413,17:20:00,103.0
20240413,17:20:00,122.0
20240413,17:20:01,129.0
20240413,17:20:01,120.0
20240413,17:20:02,118.0
20240413,17:20:02,126.0
20240413,17:20:03,135.0
20240413,17:20:03,122.0
20240413,17:20:04,122.0
20240413,17:20:04,121.0
20240413,17:20:05,119.0
20240413,17:20:05,129.0
20240413,17:20:06,117.0
20240413,17:20:06,126.0
20240413,17:20:07,125.0
20240413,17:20:07,132.0
20240413,17:20:08,111.0
20240413,18:16:52,111.0
20240413,18:16:53,119.0
20240413,18:16:53,116.0
20240413,18:16:54,106.0
20240413,18:16:54,122.0
20240413,18:16:55,120.0
20240413,18:16:55,108.0
20240413,18:16:56,109.0
20240413,18:16:56,123.0
20240413,18:16:57,114.0
20240413,18:16:57,110.0
20240413,18:16:58,117.0
20240413,18:16:58,115.0
20240413,18:16:59,105.0
20240413,18:16:59,120.0
20240413,18:17:00,120.0
20240413,18:17:00,118.0
20240413,18:17:01,119.0
20240413,18:17:01,116.0
20240413,18:17:02,124.0
20240413,17:36:33,117.0
20240413,17:36:34,106.0
20240413,17:36:34,115.0
20240413,17:36:35,102.0
20240413,17:36:35,111.0
20240413,17:36:36,111.0
20240413,17:36:36,109.0
20240413,17:36:37,109.0
20240413,17:36:37,106.0
20240413,17:36:38,115.0
20240413,17:36:38,104.0
20240413,17:36:39,103.0
20240413,17:36:39,111.0
20240413,17:36:40,110.0
20240413,17:36:40,108.0
20240413,17:36:41,108.0
20240413,17:36:41,105.0
20240413,17:36:42,114.0
20240413,17:36:42,111.0
20240413,17:36:43,101.0
20240413,19:04:02,447.0
20240413,19:04:03,189.0
20240413,19:04:03,166.0
20240413,19:04:04,178.0
20240413,19:04:04,165.0
20240413,19:04:05,343.0
20240413,19:04:05,161.0
20240413,19:04:06,409.0
20240413,19:04:06,389.0
20240413,19:04:07,982.0
20240413,19:04:07,841.0
20240413,17:32:27,136.0
20240413,17:32:28,121.0
20240413,17:32:28,109.0
20240413,17:32:29,116.0
20240413,17:32:29,114.0
20240413,17:32:30,122.0
20240413,17:32:30,101.0
20240413,17:32:31,122.0
20240413,17:32:31,118.0
20240413,17:32:32,118.0
20240413,17:32:32,126.0
20240413,17:32:33,118.0
20240413,17:32:33,114.0
20240413,17:32:34,121.0
20240413,17:32:34,109.0
20240413,17:32:35,121.0
20240413,17:32:35,117.0
20240413,17:32:36,136.0
20240413,17:32:36,115.0
20240413,17:32:37,131.0
20240413,19:12:32,155.0
20240413,19:12:33,135.0
20240413,19:12:33,121.0
20240413,19:12:34,173.0
20240413,19:12:34,152.0
20240413,19:12:35,135.0
20240413,19:12:35,151.0
20240413,19:12:36,131.0
20240413,19:12:36,149.0
20240413,19:12:37,129.0
20240413,19:12:37,108.0
20240413,19:12:38,167.0
20240413,19:12:38,144.0
20240413,19:12:39,123.0
20240413,19:12:39,183.0
20240413,19:12:40,122.0
20240413,19:12:40,141.0
20240413,19:12:41,121.0
20240413,19:12:41,139.0
20240413,19:12:42,159.0
20240413,17:15:57,119.0
20240413,17:15:58,118.0
20240413,17:15:58,135.0
20240413,17:15:59,118.0
20240413,17:15:59,135.0
20240413,17:16:00,127.0
20240413,17:16:00,112.0
20240413,17:16:01,124.0
20240413,17:16:01,128.0
20240413,17:16:02,130.0
20240413,17:16:02,118.0
20240413,17:16:03,107.0
20240413,17:16:03,135.0
20240413,17:16:04,114.0
20240413,17:16:04,122.0
20240413,17:16:05,112.0
